"loop"=="WT_1" "WT_2" "WT_3" "TRT_1" "TRT_2" "TRT_3" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "log2FoldChange" "lfcSE" "pvalue" "padj"
2190==93 66 94 81 85 93 84.0343330464868 0.00610424415781023 0.184519191774451 0.965530465393375 0.999550476130121 0.000184583680055768 0.0543937049475779 0.993781117252255 0.999999433852421
2191==7 4 7 8 10 2 6.23811581236535 0.0210457564630762 0.250799580154738 0.835342752679708 0.999550476130121 -0.00085518849966329 0.0558657053529794 0.847922761717324 0.999999433852421
2192==98 82 82 94 92 96 89.2590159049547 0.048057492499701 0.18064204740789 0.7241898396696 0.999550476130121 -0.00135625875579067 0.0543403964915718 0.917175621734181 0.999999433852421
2193==73 95 76 83 101 88 84.6388704445658 0.0756454912482291 0.187224930636332 0.584572729707423 0.999550476130121 -0.000509804161212231 0.0543862650205918 0.964303973923677 0.999999433852421
2194==97 84 66 63 93 60 76.0206096894281 -0.112762763964294 0.203954125364082 0.426061760505874 0.999550476130121 0.000495495013412905 0.0545204950338369 0.969543497869957 0.999999433852421
2195==82 84 101 79 85 69 82.1177044571818 -0.125981635440357 0.19487547079963 0.373138630760017 0.999550476130121 -0.000303091712569068 0.0544197707089727 0.969135468908597 0.999999433852421
2196==19 25 24 21 22 26 22.4809062312333 -0.000961158544454382 0.216330524814567 0.996642901927654 0.99993894890947 -0.000680038932206256 0.0554494337190585 0.931195651757137 0.999999433852421
2197==43 37 56 52 51 38 45.4715914028504 0.0139071308439184 0.200149388082312 0.920168858061054 0.999550476130121 0.000897603725913867 0.0550012548134716 0.932832817874825 0.999999433852421
2198==12 24 27 21 23 22 21.1684216172284 0.0155276084455744 0.221400274822615 0.906040790530636 0.999550476130121 -0.00145493058298876 0.0555163221748628 0.873925190272258 0.999999433852421
2199==30 35 32 32 31 47 33.9495300573758 0.0694170904633507 0.211959614802267 0.614786357481828 0.999550476130121 0.000831675803968937 0.0552163451953336 0.92963382636176 0.999999433852421
2200==42 46 54 37 48 38 43.519721614198 -0.112355587723051 0.211363139082609 0.427246815613795 0.999550476130121 -2.87767726656864e-05 0.0550238117697947 0.995036408206813 0.999999433852421
2201==69 104 58 65 85 81 75.7935236923358 -0.0105809833132618 0.193797492414946 0.936222134479371 0.999550476130121 0.000405148225464856 0.0545224245042386 0.976977182322054 0.999999433852421
2202==63 82 87 80 76 77 76.3197596512353 -0.00857481877714102 0.184610257813462 0.948295658504199 0.999550476130121 -0.00144428204673065 0.0545202813021537 0.907331759365573 0.999999433852421
2203==54 55 35 55 43 40 46.2886003613895 -0.0381642712935693 0.201998548729417 0.778350237881251 0.999550476130121 -0.000219465792771216 0.0549794399598444 0.981920930188716 0.999999433852421
2204==39 31 30 37 29 43 34.2889587098914 0.0443788025148638 0.208110027151386 0.745602268762394 0.999550476130121 -0.00181471821185117 0.0552416462941084 0.844425871035131 0.999999433852421
2205==130 157 117 155 69 168 130.640355174838 -0.0300361538142117 0.201189916840565 0.824114877226706 0.999550476130121 -0.000534138835388485 0.0539202862869524 0.969505179069199 0.999999433852421
2206==18 21 31 30 21 15 22.3376449043058 -0.0367714674879604 0.222981833426301 0.776337572913641 0.999550476130121 -0.00052906287618358 0.0554648489285602 0.942950757514324 0.999999433852421
2207==84 70 56 93 76 91 77.0715088960301 0.163131029237604 0.20821039850256 0.26625324631941 0.999550476130121 0.000533020142466681 0.0545004574502957 0.967463970220996 0.999999433852421
2208==46 53 53 41 42 20 41.9226731507619 -0.330123609802989 0.296967856714394 0.0633628587909128 0.999550476130121 0.00098273630332258 0.0551089869649635 0.921212967575629 0.999999433852421
2210==62 16 46 324 376 508 217.166854869883 3.07632465379857 0.555806191120168 1.4302464461696e-09 4.64611921818417e-08 1.72598580520132 0.226316008759565 1.31595459550681e-15 1.80154184124882e-12
2211==88 82 79 400 372 480 245.038704249557 2.26587931243752 0.222879578692143 1.63132671733959e-25 5.21100131075511e-22 -0.000377457673585786 0.0536214831148992 0.979094601437713 0.999999433852421
2212==45 26 41 54 54 49 44.1026138262137 0.254866537237306 0.257984835185048 0.117822815587081 0.999550476130121 0.00083204483813724 0.0550413482213705 0.936541233470456 0.999999433852421
2213==72 78 68 69 62 62 67.4858026288376 -0.110517200228301 0.194928039954938 0.431724618801285 0.999550476130121 -0.000257832707151786 0.054622469057404 0.981750942674848 0.999999433852421
2214==51 38 59 63 46 46 49.7402847026437 0.0210563831737568 0.199120667078636 0.879113264414963 0.999550476130121 0.000631041703064123 0.0549228354524551 0.961598779248724 0.999999433852421
2215==109 88 97 75 81 103 90.7997246222106 -0.117846005201493 0.193328991989556 0.402419059963422 0.999550476130121 0.000170765660978316 0.0543079968012884 0.998207089950636 0.999999433852421
2216==8 14 26 15 20 20 16.8988257720618 0.0513655474052042 0.233914350672928 0.684052246043019 0.999550476130121 0.000482256866389302 0.0556002657926665 0.944243584497979 0.999999433852421
2217==81 104 60 86 74 69 77.8014369384084 -0.0612256912620483 0.194373987392153 0.655976798577937 0.999550476130121 -0.000394512762598264 0.0544899038158664 0.97355099873786 0.999999433852421
2218==34 44 33 46 50 34 39.5286258320445 0.0955048180384639 0.212616207899875 0.496312112859078 0.999550476130121 -0.000915673392600619 0.0551126684560981 0.924797035454012 0.999999433852421
2219==102 120 141 103 105 116 112.807345059517 -0.110833612630092 0.186481987866938 0.425258592809722 0.999550476130121 -0.000265346400189713 0.0540478442531934 0.983607058239292 0.999999433852421
2221==100 81 65 56 100 39 72.4412946453895 -0.166876726287579 0.237665551635513 0.259256742104159 0.999550476130121 0.000268848473236319 0.0546159933694501 0.982258333641635 0.999999433852421
2222==39 47 47 39 37 49 42.3501372749495 -0.0527969209974975 0.201798100981429 0.699626766132573 0.999550476130121 -0.00098691993512998 0.0550547253718712 0.9237349506021 0.999999433852421
2223==96 110 97 64 88 121 94.5420929954502 -0.0914393346410777 0.197420682680519 0.512312910064237 0.999550476130121 -0.000261270382700372 0.0542763882539529 0.987179591035986 0.999999433852421
2224==48 103 84 76 111 55 78.2719161343829 0.00907303252601318 0.205994042894256 0.948132026140396 0.999550476130121 0.000702119089006456 0.0545250461531504 0.956323190832947 0.999999433852421
2225==82 61 92 82 109 94 85.290182732332 0.143771918917782 0.203519159727357 0.319404687149496 0.999550476130121 0.000428086486482693 0.0543894351268087 0.970335089086325 0.999999433852421
2226==34 31 42 31 36 44 35.7739017352249 0.0133433477263891 0.20471356980957 0.92285580270827 0.999550476130121 0.00147267654784585 0.0551992567515004 0.874575277564922 0.999999433852421
2227==23 19 23 22 21 24 21.6634206375671 0.00795329094783357 0.217063091486593 0.953124869432772 0.999550476130121 0.000812420817346691 0.055469004347889 0.917645026997608 0.999999433852421
2228==98 68 90 66 67 68 75.0870936607978 -0.224793914553133 0.221752557545382 0.144738680079174 0.999550476130121 -0.000164630627045265 0.0545255594783951 0.988053468171354 0.999999433852421
2229==91 102 45 74 61 75 73.5368039165732 -0.095480270295274 0.210362807199206 0.494876267090061 0.999550476130121 0.000566657691649669 0.0545743354522853 0.964601755819679 0.999999433852421
2230==27 20 22 24 19 25 22.4878711809452 -0.0158837951182901 0.21700611896188 0.902672082767711 0.999550476130121 -0.00047101988602737 0.0554475107502597 0.951178457975237 0.999999433852421
2232==106 85 86 90 82 70 85.2365003754923 -0.124586807641669 0.194902782743695 0.378417862912905 0.999550476130121 0.000229986526980024 0.0543789964113941 0.995546600846584 0.999999433852421
2233==71 57 73 59 46 50 58.5007416799847 -0.232048285706455 0.232531881486765 0.138897342020192 0.999550476130121 -0.000992245930992144 0.0547878878318499 0.929457935700534 0.999999433852421
2234==16 24 20 24 15 21 19.6946233199958 -0.007268001350095 0.221505608033358 0.953463874340151 0.999550476130121 -0.00119707108549934 0.0555296349463126 0.869308757089602 0.999999433852421
2235==15 21 13 15 15 21 16.4033302367352 0.0111464476497622 0.226470117557399 0.930425026376329 0.999550476130121 -0.000251214065242154 0.0555871003221812 0.968959804267614 0.999999433852421
2236==80 129 110 126 111 98 107.318108385718 0.0266232032608185 0.185194154879545 0.846127612354181 0.999550476130121 0.00084864432204192 0.0541245367754275 0.952434828045337 0.999999433852421
2237==19 17 14 10 14 11 13.9677797872568 -0.175677588903239 0.28004407127677 0.212363769124784 0.999550476130121 -0.000577458702668533 0.0556533632445115 0.920436577424227 0.999999433852421
2238==31 44 49 40 50 45 42.4930651394601 0.0463435185814459 0.203074004173886 0.736078939740758 0.999550476130121 -0.00198145193828688 0.0550955150532051 0.840914926108639 0.999999433852421
2239==37 27 44 44 25 41 35.7883580311734 0.00176854924795598 0.20894310095475 0.990924203663713 0.99993894890947 0.000953866565877559 0.055193152066855 0.929804472767979 0.999999433852421
2240==55 46 51 53 45 39 47.4607793664089 -0.0851484961061944 0.203085448265612 0.540748315316242 0.999550476130121 -0.000557549482709147 0.0549564667873505 0.966309888977465 0.999999433852421
2241==44 43 41 53 52 41 44.9514569189416 0.0824635098005107 0.203412477881578 0.554625289484379 0.999550476130121 -0.000321867808401963 0.0549959328327059 0.973936841487364 0.999999433852421
2242==17 22 31 20 24 20 22.0040973029181 -0.0545845358468484 0.223110927774088 0.678693482793555 0.999550476130121 -9.45921407558504e-05 0.0554618642608111 0.989082663927443 0.999999433852421
2243==21 19 17 20 22 22 19.8484093421301 0.0518112390259752 0.223289142048188 0.695722020285275 0.999550476130121 0.000618639837607823 0.0555070886709575 0.935108329923961 0.999999433852421
2244==21 26 27 22 18 23 22.4993250935931 -0.0977985985662798 0.229353735877922 0.474330463283184 0.999550476130121 -9.33727311073743e-05 0.0554457975455444 0.981557424154183 0.999999433852421
2245==104 90 90 95 71 93 89.1557928454873 -0.0875569513156107 0.187964899264965 0.524627473892016 0.999550476130121 0.000281860003822859 0.0543263962322751 0.984339085544297 0.999999433852421
2246==81 96 51 53 48 69 65.3675181794091 -0.248353132190973 0.250818574770494 0.123227476186386 0.999550476130121 -0.000650323524872799 0.0546964032576283 0.954717771339071 0.999999433852421
2247==39 41 58 53 53 43 47.101988606066 0.0419760375152327 0.200192826762203 0.760715470451774 0.999550476130121 -0.00237311922305933 0.0550325357765772 0.85480101343428 0.999999433852421
2248==160 158 141 142 171 181 156.340340202361 0.0512772722814026 0.17226398640449 0.702712082275449 0.999550476130121 -0.000740393981998128 0.0536324716049148 0.960583215765987 0.999999433852421
2249==186 191 176 142 181 179 173.191530293088 -0.102347805358863 0.175397528321526 0.450869872225654 0.999550476130121 -0.000322244977026028 0.0534941975305086 0.9995136243574 0.999999433852421
2250==39 38 25 24 32 30 30.8667570431921 -0.115507688956931 0.225505967282818 0.411690095042775 0.999550476130121 -0.000961066790954761 0.0552852879811676 0.912601713184285 0.999999433852421
2251==64 74 41 94 75 84 70.7969294213095 0.291378986497625 0.252409746609938 0.0810146901764819 0.999550476130121 -0.000509973831323515 0.0546139995392395 0.963010455854326 0.999999433852421
2252==21 37 37 39 38 32 33.4656115687452 0.0751831081978198 0.215164698582485 0.585580295316593 0.999550476130121 0.00129643986040618 0.0552449042263949 0.889718124766423 0.999999433852421
2253==73 66 65 64 100 98 76.391273684422 0.195184819503943 0.218692704952383 0.196871835419121 0.999550476130121 -0.000601869052559066 0.0545157014528579 0.960736901919021 0.999999433852421
2254==55 63 75 58 64 77 64.3263923134237 0.0111636836482965 0.190031286080465 0.935925512575209 0.999550476130121 -0.000690035255295436 0.0546818219961225 0.952153646512211 0.999999433852421
2255==7 3 6 6 9 9 6.55499012708694 0.102856266909033 0.270065003253765 0.348779690373461 0.999550476130121 0.000832310578795837 0.0558476833754767 0.847776626637096 0.999999433852421
2256==53 61 60 63 45 61 56.3027593148971 -0.0323167533194264 0.193174891678118 0.812001676055712 0.999550476130121 0.000109866163476653 0.0548005426387359 0.993587109861371 0.999999433852421
2257==33 34 28 42 21 36 31.8365328345141 0.0153568842639804 0.210996833605781 0.910213136201591 0.999550476130121 -0.00062609181165346 0.0552635768807516 0.944771098543162 0.999999433852421
2258==24 35 28 33 30 39 30.9942840450001 0.0893386963765476 0.217713617563586 0.520432634545296 0.999550476130121 0.000509930907266916 0.0552700073732023 0.956028416744396 0.999999433852421
2259==8 3 9 10 6 12 7.87049110609421 0.0929975417248893 0.262490523594637 0.410155824059419 0.999550476130121 -0.000169434185969071 0.0558119568428924 0.968929805968605 0.999999433852421
2260==68 60 52 49 69 59 58.5874992266753 -0.0234203024864504 0.192517906924106 0.862545881328108 0.999550476130121 -0.000995405259248465 0.0547768524027484 0.929723128486242 0.999999433852421
2261==6 6 6 10 9 8 7.37504220433106 0.115950955273621 0.272138512910501 0.316903453853623 0.999550476130121 -0.000996700005836113 0.0558237376734556 0.828896325959325 0.999999433852421
2262==62 56 57 39 60 54 53.8541757985929 -0.110949722953458 0.205749314671235 0.43301304989155 0.999550476130121 0.00095724602923368 0.0548582329275344 0.932520574848254 0.999999433852421
2263==28 12 17 17 23 19 19.0380623433976 0.00889419541831848 0.224707952340179 0.945844614775925 0.999550476130121 -0.00147084996650203 0.0555657663808658 0.835657856257641 0.999999433852421
2264==23 22 32 30 25 30 26.5833382156376 0.0478595003860897 0.215314639036499 0.723265325061662 0.999550476130121 0.00108492419621111 0.0553726830800501 0.898655198716969 0.999999433852421
2266==33 26 31 23 38 16 27.4299751699048 -0.0948596829928896 0.228609159920141 0.486531464955603 0.999550476130121 -0.000927010028575604 0.0553690988117623 0.910869264817497 0.999999433852421
2267==53 42 36 28 31 44 38.4321665897199 -0.178181287696242 0.238870751819442 0.234751695089593 0.999550476130121 0.00179113851764572 0.0551750796676882 0.854604912879993 0.999999433852421
2268==22 22 26 26 36 22 25.2601060352009 0.0951658811846332 0.226525660810808 0.4895042092613 0.999550476130121 9.54829074838254e-05 0.0553901702545658 0.98841137855766 0.999999433852421
2269==56 48 44 40 38 30 42.0700981516903 -0.267731622644631 0.259801081489065 0.104091684467183 0.999550476130121 0.000166488118069509 0.0550631881248724 0.988159155251182 0.999999433852421
2270==59 60 98 56 105 132 83.5895404929664 0.200637915019154 0.248441843055374 0.192319910704852 0.999550476130121 -0.00072608822402465 0.0544700409498007 0.953510273510493 0.999999433852421
2271==41 47 41 39 31 40 39.2472818552043 -0.121757861565092 0.21581886179401 0.393435550983566 0.999550476130121 0.00018469756350805 0.055103511399977 0.986382497375052 0.999999433852421
2272==19 15 18 22 14 22 18.0484876501837 0.0450150467080983 0.226482098288116 0.729088436833423 0.999550476130121 0.00151390584009086 0.0555775397369379 0.836169773418847 0.999999433852421
2273==32 43 31 30 32 32 32.8330066428764 -0.0862126131387509 0.214473628609315 0.533352771088318 0.999550476130121 -0.000497336525450477 0.0552305194486016 0.954678276393345 0.999999433852421
2274==72 94 84 99 91 93 87.4336145611986 0.0899528834720503 0.186675433571908 0.515216110819078 0.999550476130121 0.000284581607467012 0.054346413190604 0.984792002868011 0.999999433852421
2275==28 26 36 41 14 30 28.740025696341 -0.0375032305048583 0.220488646085521 0.774134678512968 0.999550476130121 0.000302655540830102 0.0553422237795905 0.973004598906001 0.999999433852421
2276==52 57 53 59 62 48 54.3185781359169 0.0199138352475629 0.191866347064692 0.885343165522112 0.999550476130121 -0.000392411820438344 0.0548312545183445 0.970683884129488 0.999999433852421
2277==16 13 13 12 17 16 14.2732015750122 0.0228065142027241 0.230002369978372 0.855735343622421 0.999550476130121 0.00141730274944702 0.0556607302761089 0.826041871905142 0.999999433852421
2278==61 65 59 50 55 86 61.6851909635205 0.0115764584565354 0.195124438372042 0.933782894971057 0.999550476130121 0.000224538239920122 0.0547241246562209 0.984950432576616 0.999999433852421
